,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
0,1,Bitcoin,BTC,bitcoin,9622,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19095450.0,19095450.0,,1,,,,2022-07-16T22:07:00.000Z,21176.611488782695,24031313848.40357,-6.5517,0.06707468,1.06975002,-2.36940022,2.49170829,-30.61559374,-47.22518021,404376925853.4755,41.913,444708841264.44,,2022-07-16T22:07:00.000Z,,,,,
1,1027,Ethereum,ETH,ethereum,5827,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121574275.0615,121574275.0615,,2,,,,2022-07-16T22:06:00.000Z,1342.9272057042097,18051385728.119976,2.8412,0.13237359,6.96307527,9.94497203,21.95235679,-35.57306218,-55.90343174,163265401493.85516,16.9341,163265401493.86,,2022-07-16T22:06:00.000Z,,,,,
2,825,Tether,USDT,tether,36188,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,65876317670.462746,68166976393.62507,,3,,,,2022-07-16T22:07:00.000Z,0.999772401047556,43264217350.021866,-6.0651,-0.00118227,0.0054009,0.03002234,0.09294831,0.07621257,-0.05012646,65861324289.57008,6.8264,68151461661.21,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7
3,3408,USD Coin,USDC,usd-coin,4880,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54814246630.85347,54814246630.85347,,4,,,,2022-07-16T22:06:00.000Z,1.0000761622605814,5190341234.791972,-8.6836,0.01427952,-0.01700578,0.00013891,-0.00751373,-0.04527715,0.03825651,54818421407.78894,5.6858,54818421407.79,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
4,1839,BNB,BNB,bnb,1009,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,,2022-07-16T22:06:00.000Z,249.31170518797816,998547204.7482616,-17.5649,0.17730759,4.1006997,2.27107167,16.30644478,-18.3583242,-39.75877852,40706860962.93955,4.2203,41165540990.71,,2022-07-16T22:06:00.000Z,,,,,
5,4687,Binance USD,BUSD,binance-usd,4063,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17547224379.459255,17547224379.459255,,6,,,,2022-07-16T22:07:00.000Z,1.0004967032147205,4762168716.631525,-16.9884,0.11626468,0.10171505,0.11105502,-0.10138658,-0.21014465,-0.10772266,17555940142.217957,1.8209,17555940142.22,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1
6,52,XRP,XRP,xrp,765,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,,2022-07-16T22:07:00.000Z,0.3524235409576799,1298393719.4360704,-14.9295,0.14025126,4.92164777,1.77399845,11.70243178,-19.54781236,-54.18581175,17037246904.722195,1.7659,35242354095.77,,2022-07-16T22:07:00.000Z,,,,,
7,2010,Cardano,ADA,cardano,518,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-07-16T22:06:00.000Z,0.4549131365829927,639529873.9450024,-13.8492,0.56547874,2.15451316,-5.53228603,-6.69937899,-21.23797771,-51.56054915,15348327287.36514,1.592,20471091146.23,,2022-07-16T22:06:00.000Z,,,,,
8,5426,Solana,SOL,solana,349,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,345470409.2976424,511616946.142289,,9,,,,2022-07-16T22:06:00.000Z,39.370802748058935,1128963904.4107227,-12.4996,0.28426411,3.9748557,2.54593753,26.38566219,-30.20671002,-61.583354,13601447339.748665,1.4106,20142769869.13,,2022-07-16T22:06:00.000Z,,,,,
9,74,Dogecoin,DOGE,dogecoin,506,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-16T22:07:00.000Z,0.0639380403156549,280640613.82911193,-25.0658,0.02679931,0.80821221,-8.30379868,14.30514246,-29.2293806,-55.14796588,8482708676.515378,0.8798,8482708676.52,,2022-07-16T22:07:00.000Z,,,,,
10,4943,Dai,DAI,multi-collateral-dai,1033,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7040341370.1797085,7040341370.1797085,,11,,,,2022-07-16T22:07:00.000Z,0.9997270648910724,241009472.1818673,-8.7031,-0.03108146,-0.06094734,-0.05383625,0.00013212,-0.13151628,0.02353542,7038419813.840951,0.73,7038419813.84,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f
11,6636,Polkadot,DOT,polkadot-new,366,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,12,904869778.0,6433859962.270817,,2022-07-16T22:07:00.000Z,7.110260634951626,352251560.9111709,1.0142,-0.06531581,3.61652978,-2.38147413,-1.97851172,-36.05680574,-60.92105187,7021946327.031855,0.728,7844775240.97,,2022-07-16T22:07:00.000Z,,,,,
12,1958,TRON,TRX,tron,656,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92472822946.55672,92472820683.86002,,13,71659659264.0,4933925220.399453,,2022-07-16T22:06:00.000Z,0.06885220040221615,528662695.34102327,9.8825,-0.34165769,1.93741369,-1.81940658,15.34703156,-5.26123093,12.26510838,6366957337.274976,0.6601,6366957181.48,,2022-07-16T22:06:00.000Z,,,,,
13,5994,Shiba Inu,SHIB,shiba-inu,376,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-07-16T22:06:00.000Z,1.096034728308303e-05,278882156.62966007,-22.8025,-0.02241297,0.01614425,-6.22935204,35.02177772,-12.7798338,-57.29106486,6017924216.872536,0.6241,6463700738.27,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
14,5805,Avalanche,AVAX,avalanche,285,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,283839200.07844657,404229626.49901325,,15,,,,2022-07-16T22:06:00.000Z,21.052265780077306,579225323.0274217,6.2765,-0.04521638,6.58529313,4.78034638,30.39739798,-38.38197606,-72.71413046,5975458278.855996,0.6193,15157631361.66,,2022-07-16T22:06:00.000Z,,,,,
15,3890,Polygon,MATIC,polygon,423,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8006803852.62,10000000000.0,,16,,,,2022-07-16T22:06:00.000Z,0.7228208257829624,709349431.0697875,-38.6584,0.02484708,1.01714477,21.60502574,84.23601639,-0.3787978,-47.11373438,5787484572.632993,0.6003,7228208257.83,,2022-07-16T22:06:00.000Z,,,,,
16,7083,Uniswap,UNI,uniswap,387,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,734135450.7457277,1000000000.0,,17,,,1.05296505,2022-07-16T22:07:00.000Z,7.29817150001127,230571416.8249562,-13.3105,0.38606015,4.949561,11.66935041,86.19492767,35.85463833,-23.12452775,5357846423.780396,0.5553,7298171500.01,5088342128.80301,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
17,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,18,,,,2022-07-16T22:06:00.000Z,5.3879759120098445,3617114.48180693,-12.1257,0.18036414,1.74296367,-5.44124885,7.2747001,8.07793321,-6.94474009,5139881873.602307,0.5327,5308446715.11,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3
18,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,477,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,238332.26806547,238332.26806547,,19,,,,2022-07-16T22:06:00.000Z,21178.68407377624,212391657.33441713,-3.2106,0.1131947,1.11343026,-2.34928526,2.20561937,-30.57786431,-47.28300374,5047563809.945139,0.5232,5047563809.95,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
19,2,Litecoin,LTC,litecoin,798,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'bnb-chain']",84000000.0,70733443.77791464,84000000.0,,20,,,,2022-07-16T22:07:00.000Z,54.487238957471334,407645226.0433507,-7.6491,0.4535591,4.51574566,2.24695067,20.09999937,-25.17350267,-51.01905559,3854070053.412099,0.3997,4576928072.43,,2022-07-16T22:07:00.000Z,,,,,
20,4195,FTX Token,FTT,ftx-token,130,2019-07-31T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'derivatives', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio']",352170015.0,135348550.21874374,331217886.2859715,,21,,,,2022-07-16T22:07:00.000Z,27.81094948668554,69294081.15643895,-9.1385,-0.12341894,3.0014381,1.97391477,18.05542059,-13.33328754,-38.84663274,3764171693.2296033,0.3904,9794182497.89,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,FTT-F11
21,3635,Cronos,CRO,cronos,139,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'cosmos-ecosystem', 'centralized-exchange', 'mobile', 'payments']",30263013692.0,25263013692.0,30263013692.0,,22,,,,2022-07-16T22:06:00.000Z,0.1222407569490418,17807179.95049027,15.6105,0.00089393,1.08278299,-2.18302145,10.21477324,-39.18145858,-70.31810865,3088169916.524087,0.3203,3699373701.27,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b
22,1975,Chainlink,LINK,chainlink,677,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'bnb-chain']",1000000000.0,467099970.5305637,1000000000.0,,23,,,,2022-07-16T22:06:00.000Z,6.494745225314969,398665379.6987239,-15.4922,-0.24196397,2.74902545,-0.3666327,-1.33135157,-15.46172249,-53.87723041,3033695303.3481417,0.3145,6494745225.31,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca
23,512,Stellar,XLM,stellar,439,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,25094622301.987923,50001787650.90935,,24,,,,2022-07-16T22:07:00.000Z,0.10887387145688533,126637991.8683754,-5.7661,0.26593896,1.10257486,-4.35519395,-1.48807173,-21.93218902,-46.1719179,2732148682.765721,0.2832,5443890287.46,,2022-07-16T22:07:00.000Z,,,,,
24,6535,NEAR Protocol,NEAR,near-protocol,174,2020-08-11T00:00:00.000Z,"['platform', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,738895603.0,1000000000.0,,25,,,,2022-07-16T22:07:00.000Z,3.599136204077176,190742360.67087924,-1.384,0.00770517,2.33425705,-5.79266708,10.94792596,-45.33083581,-77.74879732,2659385915.790736,0.2757,3599136204.08,,2022-07-16T22:07:00.000Z,,,,,
25,3794,Cosmos,ATOM,cosmos,306,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'binance-chain', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'bnb-chain']",,286370297.0,0.0,,26,,,,2022-07-16T22:06:00.000Z,9.136875905467067,237979611.77488127,-30.9973,-0.23544847,-0.2753722,0.37634967,42.1330238,-20.40523463,-61.89759831,2616529866.700748,0.2712,0.0,,2022-07-16T22:06:00.000Z,,,,,
26,328,Monero,XMR,monero,183,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,18148453.97622041,18148453.97622041,,27,,,,2022-07-16T22:07:00.000Z,138.67448916200996,122134211.71792227,14.9418,-0.44187919,0.00462088,9.20287562,29.27318391,-19.86362533,-41.99471291,2516727584.232614,0.261,2516727584.23,,2022-07-16T22:07:00.000Z,,,,,
27,4030,Algorand,ALGO,algorand,234,2019-06-20T00:00:00.000Z,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",10000000000.0,6947734532.167299,7348973453.81632,,28,,,,2022-07-16T22:06:00.000Z,0.3377637460014578,110870348.14810544,15.7353,-0.32507228,3.12751071,4.59402185,10.44991229,-32.0562638,-53.58963614,2346692841.808513,0.2432,3377637460.01,,2022-07-16T22:06:00.000Z,,,,,
28,1321,Ethereum Classic,ETC,ethereum-classic,316,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'bnb-chain']",210700000.0,135842419.6613614,210700000.0,,29,,,,2022-07-16T22:06:00.000Z,16.935568489526382,355090416.8317327,45.611,1.23439851,11.44051204,6.19936805,19.56882607,-21.62636565,-54.82520847,2300568601.957971,0.2385,3568324280.74,,2022-07-16T22:06:00.000Z,,,,,
29,1831,Bitcoin Cash,BCH,bitcoin-cash,616,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'binance-chain', 'bnb-chain']",21000000.0,19119112.5,19119112.5,,30,,,,2022-07-16T22:06:00.000Z,109.10992341499944,609941262.8792759,2.9549,0.08869691,2.46913779,-2.20044203,-2.47807343,-47.11503529,-67.47903322,2086084900.6377585,0.2164,2291308391.71,,2022-07-16T22:06:00.000Z,,,,,
30,8916,Internet Computer,ICP,internet-computer,124,2021-03-23T00:00:00.000Z,"['platform', 'distributed-computing', 'polychain-capital-portfolio', 'exnetwork-capital-portfolio']",,248422666.3996463,484739607.15544033,,31,248422742.49186304,1746488963.8425808,,2022-07-16T22:07:00.000Z,7.0303102941542726,86741122.62048258,-2.2972,-1.05068915,1.26927459,0.73541808,27.86834121,-18.33755796,-58.58042516,1746488428.8906863,0.1811,3407869850.17,,2022-07-16T22:07:00.000Z,,,,,
31,3077,VeChain,VET,vechain,190,2017-08-22T00:00:00.000Z,"['logistics', 'data-provenance', 'iot', 'smart-contracts', 'fenbushi-capital-portfolio']",86712634466.0,72511146418.0,85985041177.0,,32,72511146418.0,1709496553.9878638,,2022-07-16T22:06:00.000Z,0.023575638207859066,76458450.09146203,-8.1023,-0.39576897,1.99952874,-3.11257157,2.92668707,-27.78261365,-60.61618742,1709496553.9878638,0.1772,2044305698.22,,2022-07-16T22:06:00.000Z,,,,,
32,4558,Flow,FLOW,flow,81,2021-01-27T00:00:00.000Z,"['collectibles-nfts', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio']",,1036200000.0,1385626326.0,,33,,,,2022-07-16T22:07:00.000Z,1.56708613006546,23726846.35056869,-14.8706,-0.4839082,0.25875363,-7.51449857,8.63057651,-47.87948099,-72.79483147,1623814647.9738295,0.1684,2171395796.93,,2022-07-16T22:07:00.000Z,,,,,
33,1966,Decentraland,MANA,decentraland,286,2017-09-17T00:00:00.000Z,"['platform', 'collectibles-nfts', 'gaming', 'payments', 'metaverse', 'boostvc-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'polygon-ecosystem', 'play-to-earn']",,1849216540.8482091,2193629627.320146,,34,,,,2022-07-16T22:06:00.000Z,0.8597102390238742,166639567.9888064,-23.2769,0.17662879,1.23131275,-5.77760904,3.75881497,-29.12538884,-59.40289459,1589790394.3395157,0.1649,1885885851.23,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0f5d2fb29fb7d3cfee444a200298f468908cc942
34,6210,The Sandbox,SAND,the-sandbox,242,2020-08-05T00:00:00.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'ethereum-ecosystem', 'binance-launchpad', 'metaverse', 'play-to-earn', 'animoca-brands-portfolio']",3000000000.0,1258626081.2233226,3000000000.0,,35,,,,2022-07-16T22:07:00.000Z,1.2429926417200459,369998405.9495594,5.7792,-0.03292511,3.52151564,1.02581869,46.6311434,-9.37932248,-55.07568468,1564462957.6375268,0.1623,3728977925.16,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3845badAde8e6dFF049820680d1F14bD3903a5d0
35,2011,Tezos,XTZ,tezos,222,2017-10-06T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'collectibles-nfts', 'defi', 'smart-contracts', 'polychain-capital-portfolio', 'boostvc-portfolio', 'winklevoss-capital-portfolio']",,901689102.594984,923240375.9067,,36,,,,2022-07-16T22:06:00.000Z,1.5939041979516955,30954649.14234704,-41.6342,-0.1044849,0.36999011,-2.50947113,14.71342583,-13.77312909,-50.00472175,1437206045.8734422,0.149,1471556710.88,,2022-07-16T22:06:00.000Z,,,,,
36,18876,ApeCoin,APE,apecoin-ape,182,2022-03-17T12:26:36.000Z,"['collectibles-nfts', 'content-creation', 'gaming', 'entertainment', 'dao', 'governance', 'metaverse', 'animoca-brands-portfolio']",1000000000.0,299531250.0,1000000000.0,,37,299531250.0,1408483640.6712365,,2022-07-16T22:07:00.000Z,4.702292801406319,278833329.35194266,-13.3097,-0.37177611,0.83929932,-6.92294941,36.71025408,-46.55382853,-60.29966234,1408483640.6712365,0.146,4702292801.41,,2022-07-16T22:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4d224452801aced8b2f0aebe155379bb5d594381
37,4642,Hedera,HBAR,hedera,107,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio']",50000000000.0,21084776583.751095,50000000000.0,,38,19389577881.0,1279477860.631471,,2022-07-16T22:07:00.000Z,0.0659879172452352,16578364.40347896,-32.8071,-0.42401071,1.01285946,-3.13330316,-0.31354214,-38.19309479,-66.53077625,1391340492.3428402,0.1443,3299395862.26,,2022-07-16T22:07:00.000Z,,,,,
38,6892,Elrond,EGLD,elrond-egld,108,2020-09-04T00:00:00.000Z,"['binance-launchpad', 'binance-labs-portfolio', 'electric-capital-portfolio', 'exnetwork-capital-portfolio', 'elrond-ecosystem', 'injective-ecosystem', 'bnb-chain']",31415926.0,22740473.62542627,23016298.0,,39,,,,2022-07-16T22:07:00.000Z,59.56078793767395,49839057.21986746,-31.7746,0.04594822,-0.880995,5.89127514,16.26440145,-41.25404999,-62.02934116,1354440527.2062817,0.1404,1871157306.35,,2022-07-16T22:07:00.000Z,,,,,
39,7278,Aave,AAVE,aave,358,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",16000000.0,13915773.71868821,16000000.0,,40,,,0.22742246,2022-07-16T22:06:00.000Z,91.38524431541202,410978480.8998282,-23.388,-0.04388869,-0.661328,13.63260808,58.91276545,0.2251396,-47.75483784,1271696381.1203117,0.1319,1462163909.05,5591780141.216254,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9
40,2280,Filecoin,FIL,filecoin,219,2017-12-13T00:00:00.000Z,"['mineable', 'distributed-computing', 'filesharing', 'storage', 'polychain-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'dcg-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",,236486136.0,236486136.0,,41,,,,2022-07-16T22:07:00.000Z,5.364819101381339,92261863.45890656,-7.1045,-0.05631121,1.43212496,-8.15729294,0.0626972,-37.45905097,-73.37500977,1268705339.624665,0.1316,1268705339.62,,2022-07-16T22:07:00.000Z,,,,,
41,3155,Quant,QNT,quant,98,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.080826,,42,,,,2022-07-16T22:06:00.000Z,103.17613094167262,96563729.3593027,-36.6109,0.59418855,0.42803705,20.17049729,131.32230692,38.86333927,-9.14869467,1245618396.7125068,0.1291,1507660491.15,,2022-07-16T22:06:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675
42,2563,TrueUSD,TUSD,trueusd,278,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,1216654936.6324453,1216654936.6324453,,43,,,,2022-07-16T22:07:00.000Z,1.0001865457162673,87094773.53223363,3.046,0.01344114,-0.00244513,-0.00144313,-0.06914548,-0.06773312,0.02450029,1216881898.3990495,0.1262,1216881898.4,,2022-07-16T22:07:00.000Z,1839.0,BNB,BNB,bnb,TUSDB-888
43,2416,Theta Network,THETA,theta-network,120,2018-01-17T00:00:00.000Z,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000.0,,44,,,,2022-07-16T22:07:00.000Z,1.1816752231697092,36886411.97254378,-8.9569,-0.0598389,0.57445585,-7.24361104,-0.83007359,-15.6266346,-60.7538062,1181675223.1697092,0.1225,1181675223.17,,2022-07-16T22:07:00.000Z,,,,,
